"Date","Net Liquidity","Current Funds","Withdrawn","Trading Funds","P/L","P/L %","Drawdown %"
"2023-06-07",1003825,1003710,0,1003710,1104,0.11,-0.36
"2023-06-08",1005400,1005345,0,1005345,1575,0.16,-0.21
"2023-06-09",1007260,1007260,0,1007260,1860,0.19,-0.02
"2023-06-12",1007470,1007260,0,1007260,210,0.02,0
"2023-06-13",1010770,1010305,0,1010305,3300,0.33,0
"2023-06-14",1013980,1013510,0,1013510,3210,0.32,0
"2023-06-15",1016000,1016070,0,1016070,2020,0.2,0
"2023-06-16",1018520,1018520,0,1018520,2520,0.25,0
"2023-06-20",1018375,1018520,0,1018520,-145,-0.01,-0.01
"2023-06-21",1015505,1016010,0,1016010,-2870,-0.28,-0.3
"2023-06-22",1018235,1017970,0,1017970,2730,0.27,-0.03
"2023-06-23",1010875,1010875,0,1010875,-7360,-0.72,-0.75
"2023-06-26",1009930,1010875,0,1010875,-945,-0.09,-0.84
"2023-06-27",1012445,1012800,0,1012800,2515,0.25,-0.6
"2023-06-28",1015000,1014555,0,1014555,2555,0.25,-0.35
"2023-06-29",1017195,1016515,0,1016515,2195,0.22,-0.13
"2023-06-30",1018590,1018590,0,1018590,1395,0.14,0
"2023-07-03",1018590,1018590,0,1018590,0,0,0
"2023-07-05",1018500,1018590,0,1018590,-90,-0.01,-0.01
"2023-07-06",1008175,1007820,0,1007820,-10325,-1.01,-1.02
"2023-07-07",1010205,1010205,0,1010205,2030,0.2,-0.82
"2023-07-10",1010600,1010205,0,1010205,395,0.04,-0.78
"2023-07-11",1012710,1012010,0,1012010,2110,0.21,-0.58
"2023-07-12",1014400,1014925,0,1014925,1690,0.17,-0.41
"2023-07-13",1016350,1016880,0,1016880,1950,0.19,-0.22
"2023-07-14",1018795,1018795,0,1018795,2445,0.24,0
"2023-07-17",1018145,1018795,0,1018795,-650,-0.06,-0.06
"2023-07-18",1020420,1020590,0,1020590,2275,0.22,0
"2023-07-19",1022145,1022435,0,1022435,1725,0.17,0
"2023-07-20",1018750,1018430,0,1018430,-3395,-0.33,-0.33
"2023-07-21",1020465,1020465,0,1020465,1715,0.17,-0.16
"2023-07-24",1020730,1020465,0,1020465,265,0.03,-0.14
"2023-07-25",1022270,1022200,0,1022200,1540,0.15,0
"2023-07-26",1025540,1025535,0,1025535,3270,0.32,0
"2023-07-27",1022290,1021800,0,1021800,-3250,-0.32,-0.32
"2023-07-28",1024715,1024715,0,1024715,2425,0.24,-0.08
"2023-07-31",1025415,1024715,0,1024715,700,0.07,-0.01
"2023-08-01",1026690,1026510,0,1026510,1275,0.12,0
"2023-08-02",1018350,1017835,0,1017835,-8340,-0.81,-0.81
"2023-08-03",1020895,1020485,0,1020485,2545,0.25,-0.56
"2023-08-04",1023366,1023366,0,1023366,2471,0.24,-0.32
"2023-08-07",1023991,1023366,0,1023366,625,0.06,-0.26
"2023-08-08",1017206,1017016,0,1017016,-6785,-0.66,-0.92
"2023-08-09",1008776,1011076,0,1011076,-8430,-0.83,-1.74
"2023-08-10",1015601,1014476,0,1014476,6825,0.68,-1.08
"2023-08-11",1017631,1017631,0,1017631,2030,0.2,-0.88
"2023-08-14",1017841,1017631,0,1017631,210,0.02,-0.86
"2023-08-15",1012246,1011161,0,1011161,-5595,-0.55,-1.41
"2023-08-16",1012162,1012772,0,1012772,-84,-0.01,-1.42
"2023-08-17",1010242,1009457,0,1009457,-1920,-0.19,-1.6
"2023-08-18",1012402,1012402,0,1012402,2160,0.21,-1.39
"2023-08-21",1011917,1012402,0,1012402,-485,-0.05,-1.44
"2023-08-22",1015697,1014682,0,1014682,3780,0.37,-1.07
"2023-08-23",1016672,1017452,0,1017452,975,0.1,-0.98
"2023-08-24",1013362,1013382,0,1013382,-3310,-0.33,-1.3
"2023-08-25",1016922,1016922,0,1016922,3560,0.35,-0.95
"2023-08-28",1017477,1016922,0,1016922,555,0.05,-0.9
"2023-08-29",1018962,1019197,0,1019197,1485,0.15,-0.75
"2023-08-30",1021477,1021322,0,1021322,2515,0.25,-0.51
"2023-08-31",1022487,1023462,0,1023462,1010,0.1,-0.41
"2023-09-01",1025687,1025687,0,1025687,3200,0.31,-0.1
"2023-09-05",1024372,1025687,0,1025687,-1315,-0.13,-0.23
"2023-09-06",1020307,1020012,0,1020012,-4065,-0.4,-0.62
"2023-09-07",1017440,1017645,0,1017645,-2867,-0.28,-0.9
"2023-09-08",1019705,1019705,0,1019705,2265,0.22,-0.68
"2023-09-11",1019655,1019705,0,1019705,-50,0,-0.69
"2023-09-12",1017668,1017793,0,1017793,-1987,-0.19,-0.88
"2023-09-13",1020593,1020183,0,1020183,2925,0.29,-0.59
"2023-09-14",1022213,1022193,0,1022193,1620,0.16,-0.44
"2023-09-15",1016583,1016583,0,1016583,-5630,-0.55,-0.98
"2023-09-18",1017018,1016583,0,1016583,435,0.04,-0.94
"2023-09-19",1011988,1011978,0,1011978,-5030,-0.49,-1.43
"2023-09-20",1007693,1008628,0,1008628,-4295,-0.42,-1.85
"2023-09-21",1001818,1002228,0,1002228,-5875,-0.58,-2.42
"2023-09-22",1005318,1005318,0,1005318,3500,0.35,-2.08
"2023-09-25",1006313,1005318,0,1005318,995,0.1,-1.98
"2023-09-26",999883,999633,0,999633,-6430,-0.64,-2.61
"2023-09-27",1000331,999581,0,999581,448,0.04,-2.57
"2023-09-28",1002961,1002871,0,1002871,2630,0.26,-2.31
"2023-09-29",1006131,1006131,0,1006131,3170,0.32,-2
"2023-10-02",1007166,1006131,0,1006131,1035,0.1,-1.9
"2023-10-03",999976,999616,0,999616,-7190,-0.71,-2.6
"2023-10-04",1003166,1002876,0,1002876,3190,0.32,-2.29
"2023-10-05",1002244,1002169,0,1002169,-922,-0.09,-2.38
"2023-10-06",1005634,1005634,0,1005634,3390,0.34,-2.05
"2023-10-09",1006139,1005634,0,1005634,505,0.05,-2
"2023-10-10",1008139,1008359,0,1008359,2000,0.2,-1.81
"2023-10-11",1011529,1011144,0,1011144,3390,0.34,-1.48
"2023-10-12",1011317,1011332,0,1011332,-212,-0.02,-1.5
"2023-10-13",1010480,1010480,0,1010480,-837,-0.08,-1.58
"2023-10-16",1010720,1010480,0,1010480,240,0.02,-1.56
"2023-10-17",1010403,1009463,0,1009463,-317,-0.03,-1.59
"2023-10-18",1006033,1005423,0,1005423,-4370,-0.43,-2.01
"2023-10-19",1007476,1006091,0,1006091,1443,0.14,-1.87
"2023-10-20",1007187,1007187,0,1007187,-289,-0.03,-1.9
"2023-10-23",1006597,1007187,0,1007187,-590,-0.06,-1.96
"2023-10-24",1010207,1010437,0,1010437,3610,0.36,-1.61
"2023-10-25",1003247,1003362,0,1003362,-6960,-0.69,-2.28
"2023-10-26",998537,998192,0,998192,-4710,-0.47,-2.74
"2023-10-27",1001462,1001462,0,1001462,2925,0.29,-2.46
"2023-10-30",1000947,1001462,0,1001462,-515,-0.05,-2.51
"2023-10-31",1004897,1004467,0,1004467,3950,0.39,-2.12
"2023-11-01",1007552,1007637,0,1007637,2655,0.26,-1.86
"2023-11-02",1010497,1010517,0,1010517,2945,0.29,-1.58
"2023-11-03",1013262,1013262,0,1013262,2765,0.27,-1.31
"2023-11-06",1013852,1013262,0,1013262,590,0.06,-1.25
"2023-11-07",1014492,1015212,0,1015212,640,0.06,-1.19
"2023-11-08",1016817,1017067,0,1017067,2325,0.23,-0.96
"2023-11-09",1012967,1012707,0,1012707,-3850,-0.38,-1.34
"2023-11-10",1015117,1015117,0,1015117,2150,0.21,-1.13
"2023-11-13",1014772,1015117,0,1015117,-345,-0.03,-1.16
"2023-11-14",1016272,1017992,0,1017992,1500,0.15,-1.01
"2023-11-15",1019867,1020122,0,1020122,3595,0.35,-0.66
"2023-11-16",1022192,1022072,0,1022072,2325,0.23,-0.44
"2023-11-17",1024242,1024242,0,1024242,2050,0.2,-0.24
"2023-11-20",1023172,1024242,0,1024242,-1070,-0.1,-0.34
"2023-11-21",1023295,1023095,0,1023095,123,0.01,-0.33
"2023-11-22",1025200,1025200,0,1025200,1905,0.19,-0.15
"2023-11-24",1025200,1025200,0,1025200,0,0,-0.15
"2023-11-27",1024555,1025200,0,1025200,-645,-0.06,-0.21
"2023-11-28",1027470,1026915,0,1026915,2915,0.28,0
"2023-11-29",1028390,1028650,0,1028650,920,0.09,0
"2023-11-30",1031750,1030615,0,1030615,3360,0.33,0
"2023-12-01",1032970,1032970,0,1032970,1220,0.12,0
"2023-12-04",1033240,1032970,0,1032970,270,0.03,0
"2023-12-05",1035000,1034905,0,1034905,1760,0.17,0
"2023-12-06",1035653,1036488,0,1036488,653,0.06,0
"2023-12-07",1038328,1038308,0,1038308,2675,0.26,0
"2023-12-08",1040908,1040908,0,1040908,2580,0.25,0
"2023-12-11",1041323,1040908,0,1040908,415,0.04,0
"2023-12-12",1043723,1043633,0,1043633,2400,0.23,0
"2023-12-13",1046193,1045793,0,1045793,2470,0.24,0
"2023-12-14",1048483,1047933,0,1047933,2290,0.22,0
"2023-12-15",1050578,1050578,0,1050578,2095,0.2,0
"2023-12-18",1050218,1050578,0,1050578,-360,-0.03,-0.03
"2023-12-19",1052763,1052353,0,1052353,2545,0.24,0
"2023-12-20",1043633,1046278,0,1046278,-9130,-0.87,-0.87
"2023-12-21",1049483,1048953,0,1048953,5850,0.56,-0.31
"2023-12-22",1051228,1051228,0,1051228,1745,0.17,-0.15
"2023-12-26",1050833,1051228,0,1051228,-395,-0.04,-0.18
"2023-12-27",1053348,1052808,0,1052808,2515,0.24,0
"2023-12-28",1053758,1054533,0,1054533,410,0.04,0
"2023-12-29",1048273,1048273,0,1048273,-5485,-0.52,-0.52
"2024-01-02",1049568,1048273,0,1048273,1295,0.12,-0.4
"2024-01-03",1047699,1047894,0,1047894,-1869,-0.18,-0.57
"2024-01-04",1047420,1048815,0,1048815,-279,-0.03,-0.6
"2024-01-05",1051250,1051250,0,1051250,3830,0.37,-0.24
"2024-01-08",1051940,1051250,0,1051250,690,0.07,-0.17
"2024-01-09",1050223,1049803,0,1049803,-1717,-0.16,-0.34
"2024-01-10",1052298,1051518,0,1051518,2075,0.2,-0.14
"2024-01-11",1051611,1050831,0,1050831,-687,-0.07,-0.2
"2024-01-12",1053126,1053126,0,1053126,1515,0.14,-0.06
"2024-01-16",1053951,1053126,0,1053126,825,0.08,0
"2024-01-17",1048911,1048056,0,1048056,-5040,-0.48,-0.48
"2024-01-18",1050651,1050236,0,1050236,1740,0.17,-0.31
"2024-01-19",1052676,1052676,0,1052676,2025,0.19,-0.12
"2024-01-22",1052661,1052676,0,1052676,-15,0,-0.12
"2024-01-23",1054896,1054536,0,1054536,2235,0.21,0
"2024-01-24",1054636,1056301,0,1056301,-260,-0.02,-0.02
"2024-01-25",1059056,1058406,0,1058406,4420,0.42,0
"2024-01-26",1060706,1060706,0,1060706,1650,0.16,0
"2024-01-29",1061261,1060706,0,1060706,555,0.05,0
"2024-01-30",1062686,1062701,0,1062701,1425,0.13,0
"2024-01-31",1056121,1055931,0,1055931,-6565,-0.62,-0.62
"2024-02-01",1059266,1058951,0,1058951,3145,0.3,-0.32
"2024-02-02",1062171,1062171,0,1062171,2905,0.27,-0.05
"2024-02-05",1062326,1062171,0,1062171,155,0.01,-0.03
"2024-02-06",1064856,1064066,0,1064066,2530,0.24,0
"2024-02-07",1065821,1066021,0,1066021,965,0.09,0
"2024-02-08",1068001,1067956,0,1067956,2180,0.2,0
"2024-02-09",1069801,1069801,0,1069801,1800,0.17,0
"2024-02-12",1069471,1069801,0,1069801,-330,-0.03,-0.03
"2024-02-13",1053711,1052731,0,1052731,-15760,-1.47,-1.5
"2024-02-14",1055671,1055246,0,1055246,1960,0.19,-1.32
"2024-02-15",1057981,1057556,0,1057556,2310,0.22,-1.1
"2024-02-16",1060226,1060226,0,1060226,2245,0.21,-0.9
"2024-02-20",1061081,1060226,0,1060226,855,0.08,-0.82
"2024-02-21",1064136,1062896,0,1062896,3055,0.29,-0.53
"2024-02-22",1066936,1066646,0,1066646,2800,0.26,-0.27
"2024-02-23",1069191,1069191,0,1069191,2255,0.21,-0.06
"2024-02-26",1069036,1069191,0,1069191,-155,-0.01,-0.07
"2024-02-27",1071831,1071371,0,1071371,2795,0.26,0
"2024-02-28",1073586,1073411,0,1073411,1755,0.16,0
"2024-02-29",1076981,1076026,0,1076026,3395,0.32,0
"2024-03-01",1078596,1078596,0,1078596,1615,0.15,0
"2024-03-04",1078006,1078596,0,1078596,-590,-0.05,-0.05
"2024-03-05",1074231,1072666,0,1072666,-3775,-0.35,-0.4
"2024-03-06",1076146,1075616,0,1075616,1915,0.18,-0.23
"2024-03-07",1078271,1078481,0,1078481,2125,0.2,-0.03
"2024-03-08",1078524,1078524,0,1078524,253,0.02,-0.01
"2024-03-11",1078374,1078524,0,1078524,-150,-0.01,-0.02
"2024-03-12",1083039,1082494,0,1082494,4665,0.43,0
"2024-03-13",1084899,1084904,0,1084904,1860,0.17,0
"2024-03-14",1081774,1080604,0,1080604,-3125,-0.29,-0.29
"2024-03-15",1083704,1083704,0,1083704,1930,0.18,-0.11
"2024-03-18",1081939,1083704,0,1083704,-1765,-0.16,-0.27
"2024-03-19",1087334,1086384,0,1086384,5395,0.5,0
"2024-03-20",1090804,1089884,0,1089884,3470,0.32,0
"2024-03-21",1092194,1092569,0,1092569,1390,0.13,0
"2024-03-22",1094684,1094684,0,1094684,2490,0.23,0
"2024-03-25",1093764,1094684,0,1094684,-920,-0.08,-0.08
"2024-03-26",1094399,1094804,0,1094804,635,0.06,-0.03
"2024-03-27",1097424,1096899,0,1096899,3025,0.28,0
"2024-03-28",1098909,1098909,0,1098909,1485,0.14,0
"2024-04-01",1099179,1098909,0,1098909,270,0.02,0
"2024-04-02",1090204,1090049,0,1090049,-8975,-0.82,-0.82
"2024-04-03",1092619,1092464,0,1092464,2415,0.22,-0.6
"2024-04-04",1085119,1085304,0,1085304,-7500,-0.69,-1.28
"2024-04-05",1090224,1090224,0,1090224,5105,0.47,-0.81
"2024-04-08",1090259,1090224,0,1090224,35,0,-0.81
"2024-04-09",1083414,1082284,0,1082284,-6845,-0.63,-1.43
"2024-04-10",1082097,1081472,0,1081472,-1317,-0.12,-1.55
"2024-04-11",1084792,1085392,0,1085392,2695,0.25,-1.31
"2024-04-12",1076382,1076382,0,1076382,-8410,-0.78,-2.07
"2024-04-15",1077212,1076382,0,1076382,830,0.08,-2
"2024-04-16",1080052,1080832,0,1080832,2840,0.26,-1.74
"2024-04-17",1080850,1080630,0,1080630,798,0.07,-1.67
"2024-04-18",1083135,1084090,0,1084090,2285,0.21,-1.46
"2024-04-19",1079230,1079230,0,1079230,-3905,-0.36,-1.81
"2024-04-22",1078450,1079230,0,1079230,-780,-0.07,-1.89
"2024-04-23",1081620,1082150,0,1082150,3170,0.29,-1.6
"2024-04-24",1085225,1084890,0,1084890,3605,0.33,-1.27
"2024-04-25",1068355,1068000,0,1068000,-16870,-1.55,-2.8
"2024-04-26",1072225,1072225,0,1072225,3870,0.36,-2.45
"2024-04-29",1073090,1072225,0,1072225,865,0.08,-2.37
"2024-04-30",1062935,1066310,0,1066310,-10155,-0.95,-3.3
"2024-05-01",1060853,1064858,0,1064858,-2082,-0.2,-3.49
"2024-05-02",1068478,1067938,0,1067938,7625,0.72,-2.79
"2024-05-03",1072068,1072068,0,1072068,3590,0.34,-2.47
"2024-05-06",1072638,1072068,0,1072068,570,0.05,-2.41
"2024-05-07",1074668,1074143,0,1074143,2030,0.19,-2.23
"2024-05-08",1076208,1076173,0,1076173,1540,0.14,-2.09
"2024-05-09",1078573,1078123,0,1078123,2365,0.22,-1.87
"2024-05-10",1080188,1080188,0,1080188,1615,0.15,-1.73
"2024-05-13",1079808,1080188,0,1080188,-380,-0.04,-1.76
"2024-05-14",1082748,1082863,0,1082863,2940,0.27,-1.49
"2024-05-15",1087083,1086748,0,1086748,4335,0.4,-1.1
"2024-05-16",1088788,1088613,0,1088613,1705,0.16,-0.95
"2024-05-17",1090838,1090838,0,1090838,2050,0.19,-0.76
"2024-05-20",1090483,1090838,0,1090838,-355,-0.03,-0.79
"2024-05-21",1092908,1092633,0,1092633,2425,0.22,-0.57
"2024-05-22",1087598,1087093,0,1087093,-5310,-0.49,-1.05
"2024-05-23",1088071,1087711,0,1087711,473,0.04,-1.01
"2024-05-24",1090521,1090521,0,1090521,2450,0.23,-0.79
"2024-05-28",1091106,1090521,0,1090521,585,0.05,-0.73
"2024-05-29",1086324,1087889,0,1087889,-4782,-0.44,-1.17
"2024-05-30",1083599,1083214,0,1083214,-2725,-0.25,-1.42
"2024-05-31",1083112,1083112,0,1083112,-487,-0.04,-1.46
"2024-06-03",1084332,1083112,0,1083112,1220,0.11,-1.35
"2024-06-04",1085602,1085367,0,1085367,1270,0.12,-1.24
"2024-06-05",1088767,1087952,0,1087952,3165,0.29,-0.95
"2024-06-06",1090412,1090132,0,1090132,1645,0.15,-0.8
"2024-06-07",1093067,1093067,0,1093067,2655,0.24,-0.56
"2024-06-10",1093087,1093067,0,1093067,20,0,-0.55
"2024-06-11",1091500,1090890,0,1090890,-1587,-0.15,-0.7
"2024-06-12",1096735,1095220,0,1095220,5235,0.48,-0.22
"2024-06-13",1098670,1098100,0,1098100,1935,0.18,-0.05
"2024-06-14",1100095,1100095,0,1100095,1425,0.13,0
"2024-06-17",1099315,1100095,0,1100095,-780,-0.07,-0.07
"2024-06-18",1102350,1102350,0,1102350,3035,0.28,0
"2024-06-20",1102285,1102350,0,1102350,-65,-0.01,-0.01
"2024-06-21",1105010,1105010,0,1105010,2725,0.25,0
"2024-06-24",1103095,1105010,0,1105010,-1915,-0.17,-0.17
"2024-06-25",1107560,1107015,0,1107015,4465,0.4,0
"2024-06-26",1109930,1109055,0,1109055,2370,0.21,0
"2024-06-27",1111050,1111015,0,1111015,1120,0.1,0
"2024-06-28",1113480,1113480,0,1113480,2430,0.22,0
"2024-07-01",1114130,1113480,0,1113480,650,0.06,0
"2024-07-02",1116175,1115550,0,1115550,2045,0.18,0
"2024-07-03",1117170,1117170,0,1117170,995,0.09,0
"2024-07-05",1117170,1117170,0,1117170,0,0,0
"2024-07-08",1117200,1117170,0,1117170,30,0,0
"2024-07-09",1119040,1118850,0,1118850,1840,0.16,0
"2024-07-10",1121805,1120670,0,1120670,2765,0.25,0
"2024-07-11",1120743,1120543,0,1120543,-1062,-0.09,-0.09
"2024-07-12",1122683,1122683,0,1122683,1940,0.17,0
"2024-07-15",1122923,1122683,0,1122683,240,0.02,0
"2024-07-16",1126018,1125073,0,1125073,3095,0.28,0
"2024-07-17",1113318,1113008,0,1113008,-12700,-1.13,-1.13
"2024-07-18",1107448,1107398,0,1107398,-5870,-0.53,-1.65
"2024-07-19",1107216,1107216,0,1107216,-232,-0.02,-1.67
"2024-07-22",1107036,1107216,0,1107216,-180,-0.02,-1.69
"2024-07-23",1109051,1109816,0,1109816,2015,0.18,-1.51
"2024-07-24",1098826,1099741,0,1099741,-10225,-0.92,-2.41
"2024-07-25",1095694,1098929,0,1098929,-3132,-0.29,-2.69
"2024-07-26",1103079,1103079,0,1103079,7385,0.67,-2.04
"2024-07-29",1101454,1103079,0,1103079,-1625,-0.15,-2.18
"2024-07-30",1097669,1096429,0,1096429,-3785,-0.34,-2.52
"2024-07-31",1099979,1101619,0,1101619,2310,0.21,-2.31
"2024-08-01",1096169,1094459,0,1094459,-3810,-0.35,-2.65
"2024-08-02",1081834,1081834,0,1081834,-14335,-1.31,-3.92
"2024-08-05",1084554,1081834,0,1081834,2720,0.25,-3.68
"2024-08-06",1085804,1090834,0,1090834,1250,0.12,-3.57
"2024-08-07",1089782,1092197,0,1092197,3978,0.37,-3.22
"2024-08-08",1098372,1098937,0,1098937,8590,0.79,-2.46
"2024-08-09",1104437,1104437,0,1104437,6065,0.55,-1.92
"2024-08-12",1105267,1104437,0,1104437,830,0.08,-1.84
"2024-08-13",1110317,1109417,0,1109417,5050,0.46,-1.39
"2024-08-14",1115527,1114517,0,1114517,5210,0.47,-0.93
"2024-08-15",1117332,1118167,0,1118167,1805,0.16,-0.77
"2024-08-16",1121372,1121372,0,1121372,4040,0.36,-0.41
"2024-08-19",1122277,1121372,0,1121372,905,0.08,-0.33
"2024-08-20",1123707,1123692,0,1123692,1430,0.13,-0.21
"2024-08-21",1127572,1126447,0,1126447,3865,0.34,0
"2024-08-22",1121122,1121392,0,1121392,-6450,-0.57,-0.57
"2024-08-23",1125312,1125312,0,1125312,4190,0.37,-0.2
"2024-08-26",1125262,1125312,0,1125312,-50,0,-0.2
"2024-08-27",1127987,1128027,0,1128027,2725,0.24,0
"2024-08-28",1122727,1122417,0,1122417,-5260,-0.47,-0.47
"2024-08-29",1127777,1127857,0,1127857,5050,0.45,-0.02
"2024-08-30",1131092,1131092,0,1131092,3315,0.29,0
"2024-09-03",1132257,1131092,0,1131092,1165,0.1,0
"2024-09-04",1135862,1134922,0,1134922,3605,0.32,0
"2024-09-05",1139317,1139042,0,1139042,3455,0.3,0
"2024-09-06",1131672,1131672,0,1131672,-7645,-0.67,-0.67
"2024-09-09",1132287,1131672,0,1131672,615,0.05,-0.62
"2024-09-10",1136012,1135287,0,1135287,3725,0.33,-0.29
"2024-09-11",1129092,1127077,0,1127077,-6920,-0.61,-0.9
"2024-09-12",1131082,1131207,0,1131207,1990,0.18,-0.72
"2024-09-13",1134382,1134382,0,1134382,3300,0.29,-0.43
"2024-09-16",1134812,1134382,0,1134382,430,0.04,-0.4
"2024-09-17",1138607,1137277,0,1137277,3795,0.33,-0.06
"2024-09-18",1143227,1142952,0,1142952,4620,0.41,0
"2024-09-19",1147952,1148087,0,1148087,4725,0.41,0
"2024-09-20",1148040,1148040,0,1148040,88,0.01,0
"2024-09-23",1148240,1148040,0,1148040,200,0.02,0
"2024-09-24",1150495,1150135,0,1150135,2255,0.2,0
"2024-09-25",1152520,1152330,0,1152330,2025,0.18,0
"2024-09-26",1155355,1154890,0,1154890,2835,0.25,0
"2024-09-27",1157285,1157285,0,1157285,1930,0.17,0
"2024-09-30",1158795,1157285,0,1157285,1510,0.13,0
"2024-10-01",1148425,1148665,0,1148665,-10370,-0.89,-0.89
"2024-10-02",1152695,1152600,0,1152600,4270,0.37,-0.53
"2024-10-03",1158195,1156495,0,1156495,5500,0.48,-0.05
"2024-10-04",1161735,1161735,0,1161735,3540,0.31,0
"2024-10-07",1162500,1161735,0,1161735,765,0.07,0
"2024-10-08",1165525,1165500,0,1165500,3025,0.26,0
"2024-10-09",1169070,1168500,0,1168500,3545,0.3,0
"2024-10-10",1172695,1172165,0,1172165,3625,0.31,0
"2024-10-11",1175290,1175290,0,1175290,2595,0.22,0
"2024-10-14",1174865,1175290,0,1175290,-425,-0.04,-0.04
"2024-10-15",1170525,1169975,0,1169975,-4340,-0.37,-0.41
"2024-10-16",1172505,1172815,0,1172815,1980,0.17,-0.24
"2024-10-17",1175005,1175360,0,1175360,2500,0.21,-0.02
"2024-10-18",1177945,1177945,0,1177945,2940,0.25,0
"2024-10-21",1178575,1177945,0,1177945,630,0.05,0
"2024-10-22",1179760,1180200,0,1180200,1185,0.1,0
"2024-10-23",1174315,1174380,0,1174380,-5445,-0.46,-0.46
"2024-10-24",1177500,1177495,0,1177495,3185,0.27,-0.19
"2024-10-25",1180220,1180220,0,1180220,2720,0.23,0
"2024-10-28",1179685,1180220,0,1180220,-535,-0.05,-0.05
"2024-10-29",1181080,1182590,0,1182590,1395,0.12,0
"2024-10-30",1183664,1184194,0,1184194,2584,0.22,0
"2024-10-31",1172329,1173484,0,1173484,-11335,-0.96,-0.96
"2024-11-01",1178109,1178109,0,1178109,5780,0.49,-0.47
"2024-11-04",1177804,1178109,0,1178109,-305,-0.03,-0.5
"2024-11-05",1182574,1181579,0,1181579,4770,0.4,-0.09
"2024-11-06",1189034,1189434,0,1189434,6460,0.55,0
"2024-11-07",1193409,1193594,0,1193594,4375,0.37,0
"2024-11-08",1196294,1196294,0,1196294,2885,0.24,0
"2024-11-11",1196129,1196294,0,1196294,-165,-0.01,-0.01
"2024-11-12",1195292,1195637,0,1195637,-837,-0.07,-0.08
"2024-11-13",1197307,1198662,0,1198662,2015,0.17,0
"2024-11-14",1193197,1192657,0,1192657,-4110,-0.34,-0.34
"2024-11-15",1186762,1186762,0,1186762,-6435,-0.54,-0.88
"2024-11-18",1186532,1186762,0,1186762,-230,-0.02,-0.9
"2024-11-19",1184865,1185020,0,1185020,-1667,-0.14,-1.04
"2024-11-20",1177080,1176780,0,1176780,-7785,-0.66,-1.69
"2024-11-21",1181145,1181535,0,1181535,4065,0.35,-1.35
"2024-11-22",1185140,1185140,0,1185140,3995,0.34,-1.02
"2024-11-25",1185655,1185140,0,1185140,515,0.04,-0.97
"2024-11-26",1187935,1187520,0,1187520,2280,0.19,-0.78
"2024-11-27",1187058,1187058,0,1187058,-877,-0.07,-0.86
"2024-11-29",1187058,1187058,0,1187058,0,0,-0.86
"2024-12-02",1187173,1187058,0,1187058,115,0.01,-0.85
"2024-12-03",1189198,1188913,0,1188913,2025,0.17,-0.68
"2024-12-04",1190958,1190938,0,1190938,1760,0.15,-0.53
"2024-12-05",1192003,1192953,0,1192953,1045,0.09,-0.44
"2024-12-06",1195418,1195418,0,1195418,3415,0.29,-0.16
"2024-12-09",1195538,1195418,0,1195418,120,0.01,-0.15
"2024-12-10",1197170,1197505,0,1197505,1632,0.14,-0.01
"2024-12-11",1199590,1199940,0,1199940,2420,0.2,0
"2024-12-12",1195185,1195695,0,1195695,-4405,-0.37,-0.37
"2024-12-13",1197790,1197790,0,1197790,2605,0.22,-0.15
"2024-12-16",1197355,1197790,0,1197790,-435,-0.04,-0.19
"2024-12-17",1192745,1192025,0,1192025,-4610,-0.39,-0.57
"2024-12-18",1187455,1185160,0,1185160,-5290,-0.44,-1.01
"2024-12-19",1190055,1192445,0,1192445,2600,0.22,-0.79
"2024-12-20",1191853,1191853,0,1191853,1798,0.15,-0.64
"2024-12-23",1192428,1191853,0,1191853,575,0.05,-0.6
"2024-12-24",1194433,1194433,0,1194433,2005,0.17,-0.43
"2024-12-26",1194228,1194433,0,1194433,-205,-0.02,-0.45
"2024-12-27",1184268,1184268,0,1184268,-9960,-0.83,-1.28
